"","station_nm","agency_cd","site_no","dec_lat_va","dec_lon_va","hucCd","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"2751","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM0617",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM0617","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2752","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM0630GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM0630GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2753","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM0714",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM0714","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2754","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM0719GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM0719GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2755","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM0819",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM0819","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2756","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM0921GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM0921GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2757","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM0925",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM0925","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2758","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM1019GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM1019GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2759","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM1020",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM1020","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2760","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM1126",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM1126","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2761","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM1214GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM1214GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2762","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTMM1222",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTMM1222","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2763","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10112GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10112GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2764","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10114GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10114GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2765","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10203GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10203GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2766","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10204GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10204GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2767","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10215GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10215GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2768","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10225GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10225GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2769","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10320GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10320GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2770","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10324GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10324GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2771","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10402GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10402GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2772","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10404GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10404GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2773","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10408GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10408GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2774","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10424GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10424GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2775","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10512GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10512GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2776","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10521GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10521GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2777","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10603GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10603GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2778","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10604GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10604GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2779","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10703GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10703GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2780","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10713GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10713GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2781","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10903GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10903GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2782","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10909GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10909GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2783","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10914GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10914GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2784","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10915GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10915GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2785","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST10923GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST10923GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2786","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST11009GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST11009GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2787","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST11028GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST11028GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2788","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST11104GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST11104GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2789","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST11116GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST11116GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2790","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST11208GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST11208GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2791","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST11226GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST11226GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2792","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST11230GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST11230GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2793","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20112GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20112GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2794","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20114GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20114GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2795","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20203GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20203GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2796","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20204GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20204GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2797","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20215GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20215GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2798","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20225GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20225GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2799","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20320GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20320GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2800","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20324GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20324GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2801","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20402GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20402GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2802","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20404GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20404GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2803","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20408GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20408GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"2804","Peter Pan Run","MDEDAT06_WQX","MDEDAT06_WQX-PPOUTST20424GWQ",39.338249,-77.34906,"02070009","MDEDAT06_WQX","MDE Private Groups/Local Subdivision Data","MDEDAT06_WQX-PPOUTST20424GWQ","Peter Pan Run","River/Stream",NA,"02070009",NA,NA,NA,NA,39.338249,-77.34906,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",24,"021",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
